    186,  -109.531937,   -103.86084
    187,  -124.358521,  -103.732529
    188,   9.74413204,  -104.153122
    189,   24.6266556,  -104.159195
    190,   54.3903084,   -104.14193
    191,   69.2709198,  -104.119934
    192,  -34.9070396,    -104.1334
    193,  -94.4991379,  -104.063492
    194,   453.671417,   -105.22982
    195,   426.372528,  -104.221703
    196,    381.83606,  -104.122108
    197,   337.185699,  -104.112274
    198,   292.534454,  -104.089424
    199,   247.882324,  -104.081787
    200,   203.231155,  -104.082893
    201,   158.584076,   -104.06176
    202,   113.925751,    -104.0149
    203,   99.0342407,  -104.038895
    204,   128.816467,  -104.012787
    205,   143.704239,  -104.029144
    206,   173.465378,   -104.07412
    207,   188.347855,  -104.077583
    208,   218.114883,  -104.081009
    209,   232.998611,  -104.079575
    210,   277.650116,  -104.084129
    211,   307.419037,  -104.095695
    212,   322.303009,  -104.104813
    213,   352.069183,  -104.117744
    214,   366.952759,  -104.121849
    215,   396.718689,  -104.126343
    216,   411.576935,  -104.155724
    217,   441.105072,  -104.266281
    218,   262.766113,  -104.079674
    219,   278.870422,  -13.2020693
    220,   186.913971,  -13.2483521
    221,   156.364166,  -13.5273218
    222,   171.638153,   -13.320549
    223,   202.235443,  -13.2407112
    224,   248.205002,  -13.2414474
    225,   263.535034,  -13.2252321
    226,   232.881668,  -13.2399702
    227,   217.558411,  -13.2379713
    228,   294.204041,   -13.122406
    229,   140.892899,  -13.8900375
    230,   309.448578,  -13.0118475
    231,   124.410202,  -14.5130663
    232,   107.408211,  -14.2684917
    233,   69.7636566,  -25.1524296
    234,   42.0985641,  -24.6073227
    235,   28.1342163,  -24.6193752
    236,   55.9651718,  -24.8060532
    237,    14.105464,  -24.7364006
    238,   83.8938675,  -25.7974815
    239, -0.122913025,  -24.9267979
    240,   464.948547,  -97.3807983
    241,  -135.213943,  -73.2571869
    242,  -148.442398,  -51.0681877
    243,   452.801025,   -43.458931
    244,   452.405579,  -73.8413544
    245,  -148.313477,  -36.5867386
    246,   452.803864,  -58.5680389
    247,  -43.9833488,  -25.3994408
    248,  -58.6855507,  -25.4395161
    249,  -102.990364,  -25.8931713
    250,   346.584076,   -25.570591
    251,   420.107178,  -26.0050793
    252,   -118.08709,  -26.3047962
    253,  -73.3701248,  -25.4519463
    254,   390.536499,  -25.4607277
    255,  -88.0931244,  -25.5273666
    256,  -29.2573872,  -25.2902546
    257,   434.937622,   -26.265007
    258,   361.219299,  -25.5073833
    259,   375.870972,  -25.4764957
    260,   405.249176,  -25.5552692
    261,  -14.6055202,  -25.1242676
    262,   331.903473,   -25.711235
    263,   -117.32103,  -90.9591293
    264,   46.9389038,  -91.3276596
    265,  -57.2318382,  -91.2648163
    266,  -12.5747194,  -91.3084564
    267,  -72.1169662,  -91.2627945
    268,   2.30876231,  -91.3312302
    269,   32.0647202,  -91.3490295
    270,   17.1889629,  -91.3509903
    271,    76.680542,  -91.2077484
    272,   61.8075294,  -91.2858124
    273,  -87.0367508,  -91.2322159
    274,  -27.4588203,  -91.2936554
    275,  -42.3448105,  -91.2795029
    276,  -102.236603,   -91.137001
    277,   91.5513916,  -91.1071777
    278,   344.631866,  -91.2369843
    279,   270.209564,   -91.144249
    280,   106.451508,  -91.0175323
    281,   195.789536,  -91.1368561
    282,   434.115387,  -91.0255127
    283,   389.277435,  -91.2618561
    284,    166.03862,  -91.0973511
    285,   136.280762,  -90.9886475
    286,   151.169891,  -91.0323944
    287,   180.911713,  -91.1203232
    288,   225.556747,  -91.1388931
